-1.056476565559676395e-01,-3.080074682677971243e-01,-3.483113325274769245e-01,-1.925662349724790723e-01,-2.841687882127784115e-01,-2.491772369600810666e-01,4.547558409261234780e-02,-2.746869744242184108e-01,-3.124056506370773700e-01,-2.990905218063691917e-01,5.012113402324838013e-02,-1.818231789506376817e-01,-3.475126963981576278e-01,-3.144675514231571878e-01,-2.233790471369000441e-01,-2.936825026246367987e-01,-1.866274756862270623e-01,-1.905953809445661840e-01,-2.394686281888418755e-01,-1.887262422969888942e-01
1.398277807358394298e-01,-4.436066392514148582e-01,-4.608855879274137424e-01,-3.596827381921510747e-01,-3.103486091810326863e-01,-3.719527154622415677e-01,-2.432761681727316772e-01,-4.355683705921334359e-01,-4.486926228210530998e-01,-3.403131353898924405e-01,-2.583640414514652983e-01,-4.329514071384849005e-01,-4.657229893487407346e-01,-4.361760010295928081e-01,-3.158949733325601139e-01,-4.542471038238012904e-01,-3.319642130191799989e-01,-2.430079758546652702e-01,-3.391527939382955048e-01,-2.455010874092807827e-01
-2.202028606254776144e-01,-4.066250471649736631e-01,-4.199494950547094096e-01,-2.621981113140090525e-01,-3.470003585365887822e-01,-2.199449801738523613e-01,-2.226510430109213956e-01,-4.271009286885589229e-01,-4.572105585825516072e-01,-3.609244421816540926e-01,-1.940962965608999669e-01,-4.329514071384849005e-01,-4.384436909755292655e-01,-4.666031134312017548e-01,-2.589620956736923829e-01,-3.950917244346354162e-01,-3.261507435258619303e-01,-2.325254568726454474e-01,-3.765343560943406054e-01,-2.218449019458258453e-01
-5.638684728340075392e-01,-5.052426260621502019e-01,-4.097154718365333403e-01,-4.989464908752110350e-01,-3.417643943429378717e-01,-3.661062641049958599e-01,-2.587450120440893953e-01,-4.101660448814100079e-01,-4.742464301055485665e-01,-4.090174913624312625e-01,-2.969246883858045472e-01,-4.807853553647415401e-01,-4.930022877219522037e-01,-4.361760010295928081e-01,-3.585946315767109538e-01,-4.119932614029685469e-01,-3.552180909924524954e-01,-2.377667163636553449e-01,-3.827646164536814277e-01,-2.455010874092807827e-01
-2.202028606254776144e-01,-3.080074682677971243e-01,-3.176092628729487166e-01,-4.710937403385990208e-01,-3.312924659556361617e-01,-3.251811046042756836e-01,-1.762445113968482413e-01,-3.678288353635376096e-01,-3.805491367290652072e-01,-3.334426997926385750e-01,-1.362553261593911491e-01,-2.176986401203301336e-01,-3.384195969404204529e-01,-2.536133266199393499e-01,-2.945451442104847217e-01,-3.274855765613030045e-01,-2.854564570726350614e-01,-1.958366404355760815e-01,-2.270081074701601753e-01,-2.076511906677528663e-01
-4.002181813061361226e-01,-3.573162577163853659e-01,-4.404175414910615483e-01,-1.786398597041730651e-01,-3.470003585365887822e-01,-2.901023964608012151e-01,-1.040565733305122420e-01,-3.762962772671121225e-01,-3.635132652060682479e-01,-3.059609574036230573e-01,-1.683891986046738287e-01,-3.492419977425358368e-01,-4.020712931445806215e-01,-5.122437820336150915e-01,-2.731953150884093295e-01,-2.936825026246367987e-01,-2.680160485926807445e-01,-2.063191594175959043e-01,-3.391527939382955048e-01,-1.508763455554609778e-01
2.707480139581365242e-01,-2.217170867327676875e-01,-3.380773093093008552e-01,-4.014618639970690683e-01,-2.632249314381749361e-01,-3.251811046042756836e-01,-1.659319488159430867e-01,-3.339590677492397242e-01,-3.549953294445697960e-01,-3.403131353898924405e-01,-2.133766200280695635e-01,-3.372835106859716769e-01,-3.202333980249461587e-01,-2.536133266199393499e-01,-2.447288762589754363e-01,-3.950917244346354162e-01,-3.261507435258619303e-01,-2.063191594175959043e-01,-3.080014921415912266e-01,-2.076511906677528663e-01
-6.620586477507303114e-01,-5.545514155107383880e-01,-3.892474254001812017e-01,-5.685783672167410430e-01,-3.312924659556361617e-01,-3.719527154622415677e-01,-2.123384804300162410e-01,-4.016986029778354950e-01,-4.572105585825516072e-01,-4.090174913624312625e-01,-2.776443649186349227e-01,-4.568683812516132203e-01,-4.748160888064779095e-01,-6.035251192384418761e-01,-2.731953150884093295e-01,-4.119932614029685469e-01,-3.494046214991343713e-01,-2.534904948366850652e-01,-3.391527939382955048e-01,-2.502323245019718034e-01
4.163760581911660208e-02,-4.436066392514148582e-01,-4.097154718365333403e-01,-3.179036123872330255e-01,-2.841687882127784115e-01,-3.427204586760128624e-01,-1.556193862350379598e-01,-3.593613934599631521e-01,-3.805491367290652072e-01,-3.609244421816540926e-01,-1.362553261593911491e-01,-3.253250236294075171e-01,-3.111402985672089838e-01,-3.296811076239616334e-01,-2.945451442104847217e-01,-3.612886504979692104e-01,-3.145238045392256820e-01,-1.696303429805265384e-01,-2.394686281888418755e-01,-2.123824277604438593e-01
-4.165832104589232698e-01,-5.545514155107383880e-01,-5.325237504546462830e-01,-5.128728661435170144e-01,-3.731801795048431125e-01,-3.719527154622415677e-01,-2.639012933345419865e-01,-4.186334867849844654e-01,-4.486926228210530998e-01,-4.227583625569389936e-01,-2.969246883858045472e-01,-5.286193035909981797e-01,-5.384677850106380781e-01,-5.730980068368329849e-01,-3.301281927472770605e-01,-4.288947983713016221e-01,-3.842854384590431160e-01,-2.325254568726454474e-01,-3.827646164536814277e-01,-2.549635615946627687e-01
-3.674881230005618837e-01,-3.942978498028265610e-01,-3.176092628729487166e-01,-4.014618639970690683e-01,-3.731801795048431125e-01,-3.485669100332586257e-01,-1.401505423636802417e-01,-3.678288353635376096e-01,-4.486926228210530998e-01,-3.815357489734157448e-01,-1.683891986046738287e-01,-4.568683812516132203e-01,-3.747919947713690969e-01,-4.970302258328106459e-01,-3.158949733325601139e-01,-3.443871135296361352e-01,-3.145238045392256820e-01,-2.168016783996157271e-01,-3.453830542976363271e-01,-2.076511906677528663e-01
-5.147733853756460976e-01,-5.052426260621502019e-01,-4.915876575819419503e-01,-4.710937403385990208e-01,-3.627082511175413471e-01,-3.485669100332586257e-01,-2.535887307536368040e-01,-4.016986029778354950e-01,-4.316567512980561405e-01,-4.296287981541928591e-01,-3.097782373639175746e-01,-5.047023294778698599e-01,-5.202815860951637283e-01,-4.818166696320062004e-01,-3.728278509914279004e-01,-3.950917244346354162e-01,-3.668450299790887437e-01,-2.587317543276949627e-01,-3.640738353756589052e-01,-2.596947986873537895e-01
1.889228681942008437e-01,-2.833530735435029757e-01,-3.483113325274769245e-01,-2.204189855090910588e-01,-3.051126449873818314e-01,-3.017952991752926861e-01,-1.710882301063956779e-01,-3.424265096528141816e-01,-3.805491367290652072e-01,-3.403131353898924405e-01,-2.262301690061826465e-01,-3.492419977425358368e-01,-4.293505915177920906e-01,-2.231862142183304587e-01,-9.528007240444757997e-02,-3.443871135296361352e-01,-2.215082926461357793e-01,-1.696303429805265384e-01,-2.830804507042278262e-01,-1.934574793896798872e-01
-2.202028606254776144e-01,-2.463714814570618084e-01,-2.869071932184204532e-01,-3.875354887287630334e-01,-3.470003585365887822e-01,-3.193346532470299204e-01,-1.453068236541328051e-01,-3.847637191706865800e-01,-4.061029440135606738e-01,-3.265722641953847094e-01,-2.069498455390130220e-01,-3.492419977425358368e-01,-4.748160888064779095e-01,-2.992539952223527422e-01,-1.877959986001076775e-01,-3.781901874663023411e-01,-2.854564570726350614e-01,-1.696303429805265384e-01,-3.204620128602729268e-01,-1.934574793896798872e-01
-2.856629772366261477e-01,-5.175698234242972484e-01,-4.506515647092376731e-01,-6.103574930216589811e-01,-3.627082511175413471e-01,-3.485669100332586257e-01,-1.040565733305122420e-01,-4.271009286885589229e-01,-4.572105585825516072e-01,-3.815357489734157448e-01,-1.812427475827868839e-01,-5.405777906475622840e-01,-5.111884866374265535e-01,-5.730980068368329849e-01,-2.945451442104847217e-01,-4.204440298871350845e-01,-3.726584994724068678e-01,-2.534904948366850652e-01,-3.578435750163180273e-01,-2.407698503165897896e-01
4.180332763332207935e-01,-3.080074682677971243e-01,-3.483113325274769245e-01,-1.647134844358670580e-01,-3.574722869238904921e-01,-1.907127233876236561e-01,8.156955312578034745e-02,-3.170241839420907537e-01,-3.549953294445697960e-01,-2.990905218063691917e-01,2.493511431840009784e-01,-2.176986401203301336e-01,-3.293264974826832781e-01,-3.448946638247660790e-01,-1.735627791853907309e-01,-3.105840395929699294e-01,-2.215082926461357793e-01,-2.287507723224911291e-02,-3.142317525009321044e-01,-7.990778916509612417e-02
-1.874728023199033478e-01,-5.175698234242972484e-01,-5.018216808001180196e-01,-3.179036123872330255e-01,-3.522363227302396371e-01,-3.602598127477500967e-01,-2.329636055918265225e-01,-3.762962772671121225e-01,-4.657284943440500591e-01,-3.884061845706696103e-01,-2.712175904295783813e-01,-5.047023294778698599e-01,-4.839091882642150289e-01,-6.339522316400507673e-01,-2.660787053810508285e-01,-3.950917244346354162e-01,-3.610315604857706195e-01,-2.377667163636553449e-01,-3.640738353756589052e-01,-2.455010874092807827e-01
-5.655256909760622563e-02,-3.942978498028265610e-01,-4.608855879274137424e-01,-1.647134844358670580e-01,-3.627082511175413471e-01,-3.251811046042756836e-01,-1.143691359114173828e-01,-3.847637191706865800e-01,-4.572105585825516072e-01,-2.922200862091153262e-01,-9.126790473599540043e-02,-2.894495624597150374e-01,-4.748160888064779095e-01,-4.970302258328106459e-01,-2.020292180148246242e-01,-3.866409559504688787e-01,-3.668450299790887437e-01,-2.063191594175959043e-01,-3.765343560943406054e-01,-1.698012939262249499e-01
-3.674881230005618837e-01,-4.436066392514148582e-01,-4.404175414910615483e-01,-3.875354887287630334e-01,-3.679442153111922020e-01,-3.544133613905043334e-01,-1.762445113968482413e-01,-4.440358124957078934e-01,-4.657284943440500591e-01,-4.021470557651773414e-01,-2.776443649186349227e-01,-4.807853553647415401e-01,-4.384436909755292655e-01,-6.035251192384418761e-01,-3.230115830399186150e-01,-4.035424929188019538e-01,-3.610315604857706195e-01,-2.430079758546652702e-01,-3.765343560943406054e-01,-2.218449019458258453e-01
-2.365678897782647616e-01,-4.312794418892677561e-01,-5.018216808001180196e-01,-3.318299876555390604e-01,-3.627082511175413471e-01,-3.310275559615213914e-01,-1.556193862350379598e-01,-3.932311610742610375e-01,-4.486926228210530998e-01,-3.334426997926385750e-01,-1.491088751375042043e-01,-3.492419977425358368e-01,-4.930022877219522037e-01,-6.187386754392463217e-01,-2.589620956736923829e-01,-3.950917244346354162e-01,-3.494046214991343713e-01,-2.168016783996157271e-01,-3.765343560943406054e-01,-2.313073761312078314e-01
-4.493132687644975642e-01,-4.312794418892677561e-01,-4.097154718365333403e-01,-4.850201156069050556e-01,-3.679442153111922020e-01,-3.310275559615213914e-01,-2.535887307536368040e-01,-3.847637191706865800e-01,-4.486926228210530998e-01,-4.227583625569389936e-01,-2.455104924733522431e-01,-3.372835106859716769e-01,-4.384436909755292655e-01,-5.274573382344195371e-01,-3.514780218693525082e-01,-3.359363450454695421e-01,-3.552180909924524954e-01,-2.377667163636553449e-01,-3.578435750163180273e-01,-2.455010874092807827e-01
-3.020280063894132949e-01,-5.915330075971796386e-01,-4.915876575819419503e-01,-4.014618639970690683e-01,-3.731801795048431125e-01,-3.661062641049958599e-01,-2.432761681727316772e-01,-4.186334867849844654e-01,-4.401746870595545924e-01,-4.090174913624312625e-01,-2.904979138967480057e-01,-5.764532518172547082e-01,-5.111884866374265535e-01,-6.035251192384418761e-01,-3.230115830399186150e-01,-4.288947983713016221e-01,-3.494046214991343713e-01,-2.587317543276949627e-01,-3.889948768130223056e-01,-2.265761390385168383e-01
-1.383777148615419339e-01,-3.942978498028265610e-01,-3.790134021820051324e-01,-2.761244865823150318e-01,-3.365284301492870167e-01,-3.427204586760128624e-01,-1.968696365586585229e-01,-4.101660448814100079e-01,-4.061029440135606738e-01,-3.952766201679234759e-01,-2.840711394076914642e-01,-4.568683812516132203e-01,-4.111643926023177409e-01,-2.688268828207438510e-01,-2.874285345031262762e-01,-4.373455668554682152e-01,-3.145238045392256820e-01,-2.482492353456751677e-01,-2.643896696262053037e-01,-2.549635615946627687e-01
-1.547427440143290533e-01,-1.970626920084735390e-01,-3.380773093093008552e-01,-3.039772371189270461e-01,-3.365284301492870167e-01,-3.310275559615213914e-01,-1.401505423636802417e-01,-3.847637191706865800e-01,-3.549953294445697960e-01,-2.990905218063691917e-01,-2.390837179842957017e-01,-1.220307436678169100e-01,-3.747919947713690969e-01,-2.688268828207438510e-01,-2.304956568442584897e-01,-3.866409559504688787e-01,-2.738295180859988687e-01,-1.958366404355760815e-01,-3.266922732196138046e-01,-1.603388197408429638e-01
-1.711077731671162006e-01,-4.436066392514148582e-01,-4.097154718365333403e-01,-3.596827381921510747e-01,-3.679442153111922020e-01,-3.134882018897842126e-01,-1.246816984923225236e-01,-3.762962772671121225e-01,-3.890670724905637146e-01,-2.578679082228459429e-01,-1.105482282031649971e-01,-3.612004847990999967e-01,-3.566057958558948027e-01,-4.209624448287883625e-01,-2.020292180148246242e-01,-4.035424929188019538e-01,-3.435911520058162472e-01,-1.591478239985067433e-01,-3.640738353756589052e-01,-1.745325310189159429e-01
4.163760581911660208e-02,-3.819706524406795145e-01,-3.687793789638290631e-01,-4.850201156069050556e-01,-3.155845733746835968e-01,-2.901023964608012151e-01,-1.659319488159430867e-01,-3.085567420385162962e-01,-3.464773936830712886e-01,-2.372566014310842908e-01,-1.169750026922215386e-01,-3.492419977425358368e-01,-4.202574920600549158e-01,-4.361760010295928081e-01,-2.162624374295415708e-01,-4.035424929188019538e-01,-2.563891096060444963e-01,-1.958366404355760815e-01,-3.578435750163180273e-01,-2.171136648531348523e-01
-1.711077731671162006e-01,-4.066250471649736631e-01,-3.892474254001812017e-01,-3.736091134604570541e-01,-3.470003585365887822e-01,-3.602598127477500967e-01,-2.329636055918265225e-01,-3.170241839420907537e-01,-3.805491367290652072e-01,-3.197018285981308439e-01,-2.198033945171261050e-01,-3.612004847990999967e-01,-3.384195969404204529e-01,-2.992539952223527422e-01,-2.945451442104847217e-01,-3.528378820138026728e-01,-3.377776825124981230e-01,-2.010778999265860068e-01,-3.640738353756589052e-01,-2.360386132238988244e-01
-2.038378314726904672e-01,-1.600810999220323438e-01,-2.664391467820683146e-01,-5.267992414118229938e-01,-3.312924659556361617e-01,-3.427204586760128624e-01,-2.020259178491110863e-01,-3.254916258456652667e-01,-3.635132652060682479e-01,-3.746653133761618237e-01,-1.940962965608999669e-01,-2.894495624597150374e-01,-2.929540996517346341e-01,-2.688268828207438510e-01,-1.949126083074661508e-01,-3.190348080771364669e-01,-2.680160485926807445e-01,-2.377667163636553449e-01,-2.519291489075236035e-01,-2.218449019458258453e-01
-2.529329189310519088e-01,-4.189522445271207096e-01,-4.199494950547094096e-01,-4.710937403385990208e-01,-3.574722869238904921e-01,-3.076417505325384494e-01,9.703839699713806555e-02,-3.593613934599631521e-01,-3.720312009675667553e-01,-1.616818098612916310e-01,2.107904962496617574e-01,-4.090344330253565808e-01,-4.202574920600549158e-01,-5.730980068368329849e-01,-1.450963403559568654e-01,-4.035424929188019538e-01,-2.970833960592713097e-01,-1.119764885794175546e-01,-3.391527939382955048e-01,-7.517655207240513116e-02
-6.293285894451561280e-01,-4.929154287000030998e-01,-4.199494950547094096e-01,-5.546519919484350636e-01,-3.627082511175413471e-01,-3.661062641049958599e-01,-1.968696365586585229e-01,-4.186334867849844654e-01,-4.231388155365576331e-01,-3.609244421816540926e-01,-1.555356496265607458e-01,-4.688268683081773802e-01,-4.384436909755292655e-01,-5.883115630376374305e-01,-2.518454859663338818e-01,-3.781901874663023411e-01,-3.610315604857706195e-01,-2.168016783996157271e-01,-3.640738353756589052e-01,-2.407698503165897896e-01
-2.382251079203195204e-02,-3.203346656299441708e-01,-2.152690306911879681e-01,-1.925662349724790723e-01,-2.841687882127784115e-01,-2.784094937463097441e-01,-9.374401074960708735e-02,-3.339590677492397242e-01,-3.209235863985758219e-01,-2.922200862091153262e-01,-2.198033945171261050e-01,-2.655325883465867731e-01,-2.838610001939974592e-01,-2.536133266199393499e-01,-1.877959986001076775e-01,-3.359363450454695421e-01,-2.447621706194082480e-01,-1.748716024715364636e-01,-2.207778471108193252e-01,-1.887262422969888942e-01
2.527257666632946528e-02,-3.326618629920912729e-01,-3.687793789638290631e-01,-1.925662349724790723e-01,-3.522363227302396371e-01,-3.602598127477500967e-01,-1.246816984923225236e-01,-3.932311610742610375e-01,-3.890670724905637146e-01,-1.410705030695300066e-01,-1.491088751375042043e-01,-2.655325883465867731e-01,-4.202574920600549158e-01,-4.057488886279839169e-01,-1.379797306485983921e-01,-4.204440298871350845e-01,-3.319642130191799989e-01,-1.591478239985067433e-01,-3.516133146569772050e-01,-1.839950052042979289e-01
-3.183930355422004421e-01,-5.175698234242972484e-01,-4.813536343637658810e-01,-4.014618639970690683e-01,-3.679442153111922020e-01,-3.544133613905043334e-01,-1.659319488159430867e-01,-4.101660448814100079e-01,-4.486926228210530998e-01,-4.227583625569389936e-01,-2.776443649186349227e-01,-4.927438424213056445e-01,-5.111884866374265535e-01,-5.426708944352239827e-01,-3.514780218693525082e-01,-3.781901874663023411e-01,-3.494046214991343713e-01,-2.534904948366850652e-01,-3.827646164536814277e-01,-2.502323245019718034e-01
6.635087136250278350e-01,-3.080074682677971243e-01,-3.585453557456529938e-01,2.809305241499249206e-01,-3.365284301492870167e-01,-3.251811046042756836e-01,-5.765004171643908770e-02,-3.254916258456652667e-01,-3.720312009675667553e-01,-2.716087794173536740e-01,-4.628048331259964482e-02,-2.535741012900226132e-01,-4.202574920600549158e-01,-1.471184332143081752e-01,-2.589620956736923829e-01,-3.612886504979692104e-01,-3.087103350459075579e-01,-1.853541214535562587e-01,-3.266922732196138046e-01,-2.171136648531348523e-01
8.907547513542326753e-03,-3.326618629920912729e-01,-3.073752396547726473e-01,4.418214458872291722e-02,-3.208205375683344518e-01,-2.901023964608012151e-01,-9.890029204005966468e-02,-2.662195325206439533e-01,-3.635132652060682479e-01,-3.197018285981308439e-01,-1.748159730937303424e-01,-3.014080495162791973e-01,-3.566057958558948027e-01,-3.601082200255705801e-01,-7.393024328237217391e-02,-2.598794286879705928e-01,-2.215082926461357793e-01,1.381373920482024606e-02,-2.955409714229095264e-01,1.282666429133074437e-01
-3.183930355422004421e-01,-5.792058102350325921e-01,-5.222897272364701582e-01,-5.267992414118229938e-01,-3.627082511175413471e-01,-3.719527154622415677e-01,-2.639012933345419865e-01,-4.186334867849844654e-01,-4.827643658670470184e-01,-4.090174913624312625e-01,-3.097782373639175746e-01,-5.286193035909981797e-01,-5.384677850106380781e-01,-6.948064564432685497e-01,-3.585946315767109538e-01,-4.542471038238012904e-01,-3.900989079523611847e-01,-2.692142733097148133e-01,-3.827646164536814277e-01,-2.644260357800447547e-01
-4.329482396117104170e-01,-4.066250471649736631e-01,-4.301835182728854790e-01,-4.014618639970690683e-01,-3.365284301492870167e-01,-2.901023964608012151e-01,-3.702491655462879921e-02,-3.339590677492397242e-01,-4.657284943440500591e-01,-3.609244421816540926e-01,-2.262301690061826465e-01,-4.807853553647415401e-01,-4.293505915177920906e-01,-5.730980068368329849e-01,-2.945451442104847217e-01,-3.697394189821357480e-01,-2.389487011260901239e-01,-1.696303429805265384e-01,-3.017712317822504042e-01,-2.360386132238988244e-01
-1.711077731671162006e-01,-4.189522445271207096e-01,-3.687793789638290631e-01,-2.761244865823150318e-01,-3.679442153111922020e-01,-2.842559451035555074e-01,-1.040565733305122420e-01,-3.000893001349418387e-01,-3.720312009675667553e-01,-3.540540065844002271e-01,-1.683891986046738287e-01,-3.612004847990999967e-01,-4.293505915177920906e-01,-4.666031134312017548e-01,-2.731953150884093295e-01,-3.274855765613030045e-01,-2.738295180859988687e-01,-1.853541214535562587e-01,-3.516133146569772050e-01,-1.934574793896798872e-01
-5.655256909760622563e-02,-2.710258761813559292e-01,-3.278432860911247859e-01,-1.647134844358670580e-01,-3.103486091810326863e-01,-3.544133613905043334e-01,-1.556193862350379598e-01,-4.101660448814100079e-01,-2.698159718295849441e-01,-2.303861658338304252e-01,-2.262301690061826465e-01,-3.492419977425358368e-01,-2.929540996517346341e-01,-3.753217762263750257e-01,-1.593295597706738120e-01,-3.697394189821357480e-01,-3.145238045392256820e-01,-1.905953809445661840e-01,-2.456988885481827256e-01,-2.218449019458258453e-01
1.889228681942008437e-01,-3.819706524406795145e-01,-2.357370771275401067e-01,-1.507871091675610786e-01,-2.946407166000801214e-01,-2.725630423890640364e-01,-1.040565733305122420e-01,-3.508939515563886946e-01,-3.805491367290652072e-01,-2.990905218063691917e-01,-1.619624241156172872e-01,-4.090344330253565808e-01,-3.747919947713690969e-01,-3.753217762263750257e-01,-3.514780218693525082e-01,-3.612886504979692104e-01,-3.435911520058162472e-01,-1.643890834895166408e-01,-3.204620128602729268e-01,-1.981887164823708802e-01
